text,label
شو هل كلبي انت بطهري لسانك قبل ما تحكي عن وليد جنبلاط وعن الدروز يا واطي,1
صار ضروري يطلع قرار يمنع فيه ذكر اسم جبران باسيل من قبل خفاف العقل والذهن المريض لانه يسبب هلوسات…,1
بفهمك يمكن صعبة عليك تشوف إنسان ناجح و نظيف متل جبران باسيل,0
جبران باسيل حليف حزب الزباله حلفاء شياطين ايران لبنان المزبله ومصدر المخدرات ومصدر الاٍرهاب,1
اخر نكتة جرصة عالمية,0
مقالي اليوم في جريدة المدن جبران باسيل مندوب مبيعات سوري,0
يجعلهم بالحرق لسة ما نشف دمنا من زناختهم بلا مؤاخذة,1
غريبين أنتم أهل الجزيرة العربية  بتجوا لتعايروا واحد بشكله بتشبهوه لكائن ظريف الشكل والاخلاق يا ريتكم تتعلموا من الكلاب وتصيروا ظريفين بدال الصلف والجلافة والاستعلاء,1
قلتلي ولاحساب طائفي وأنا معك بس فيها حساب عائلي عائلة كاملة من ثلاثة أخوة تنجح فعلاً تجربة رائدة رجاءً… ,0
قوية,0
فشرت يا كلب نحنا يلي داعسينكن من  وقت مدعسنا الفطيسة بشير,1
يلعن قطر وحكام قطر لان من لعنهم لعن اسرائيل ,1
تلحس ما احمرك ,1
لو بدا تتاجر كانت من أول يوم أعلنت مرضها بس يا سيد لي كشف أنو مريضة هوي المركز لي تعالجت فيه من بعد شفائها ورجعت هيي أعلنت هلق إذا هيي ضد توجهاتك السياسية مش ضروري تكون رخيصة هيي إمرأة إرادتها قوية وبحقلا متلا متل,0
يا قرة العين،السادة الأفاضل شبيحة و حاضنة و أحذية النظام ما عم يشتكوا من السيد الرئيس،الجماعة عم يشتكوا للسيد الرئيس،بقى بلاها تحليلاتك المعمقة عن التململ ضمن البيئة الحاضنة للنظام من النظام و قوم اشربلك كاسة حليب و نام ريتو صحتين على قلبك إلهي منحبك القيادة الحكيمة,1
خليت صرمايته لكم ياتسلاب ايران ,1
شكرا للمعلومة القيمة يعني المطلوب للقضاء ما عم يطلع من الجاهلية ,0
مش محبةً بقطر او بالعهد بس عنجد وحياتك ما حدا قاريك ارفتنا يا زلمي و عم تحكي كأنك بريئ و انت متلك متلون… ,1
محاولاتكن فاشلة ويائسة  دعوة الغريب اجت بس لأن معروفة عنا مين ببقدر يحالس شيخ العقل ومستوى حضور قمتكن م  ,0
من هيك وقفتو مع جبران باسيل ب انتخابات الجامعة اللبنانية لما قرر يقاطع ب وجه المثالثة,0
لحام ولوطي وطبل     ,1
فكرهم دايما رح نسمحلهم يقتلو القتيل ويمشو بجنازتو ,0
حمار الشغل,1
الله محييك زلمة ابن زلمة اكشفلو فسادو و خلي يتحاكم على يدك ,0
معك للاخر ابو هادي ,0
جبران باسيل لا يمثلني,0
يا خي مارادونا مدمن مخدرات ويساري عفن والله بيستاهلوا خسروا معه,1
هاد اكبر دليل انه الحملة مو ضدو كتركي أو مسلم وانما ضد الموقف السياسي او الرمزية السياسية للموضوع لانه بآخر ال…,0
كلام جواهر ما بيعرضو عضلاتون غير ع فقير لمال لان فقير لمال غني لاخلاق ,0
جبران باسيل كذاب منافق عبد للدينار والدرهم,1
لا حياة لمن تنادي يا قائد كلن فاسدين و انت النظيف الله يخليلنا ياك ,0
مدري مين   زبط اخلاقك ,0
هل اصبح جميل السيد أقرب الى جبران باسيل من المقاومة؟؟؟,0
كنا نتمنى أن تأتي هذه الصحوة قبل تدمير البلاد العربية الشقيقة وقتل مواطنيها وتهجيرهم ,0
هيدا المطلوب جادو لانو الوضع صار بدو لطم   ,0
سلامتك يا قلبي انشالله هو   ,0
وأنت اضحكتني والله هاهاهاها هيء هيء هيء       ومع انو مش قاريك ولا سامع فيك بس عاملك قلق الشيخ سعد وم… ,0
ما بيسترجي ,0
لانو في طرف سياسي بلبنان اول حرف من اسمو جبران باسيل كان مصّر يجيب حيوان سوريا بشار الاسد للقمة,1
بتطلع ستين خنزير يا رافضي يا مجوسي يا عباد القبور لعنة الله عليك وع معلمينك الخميني وخامنئي ونصرالشيطان والسكستاني اتفوووووووو,1
حبيب فياض اعترف بمقابلة تلبفزيونبة بانو زعران حركة امل كلاب بيعضوا,1
لا تنسى ان هذا الوهاب عنصري وحاقد وخادم أمين لمحور الشر الصفوي بلبنان ,1
كوووووووول خرااااااا ولاااااك ,1
مايقدر يرد ابن درزيه واطي,1
قوية أستاذ وهاب ، بتشبه قصة مكافحة الفساد في لبنان ،،،،، شوي ,0
وبعدين مين سأل رأيك ؟ ,0
اللي عملو للبنان جبران بدن سنة تيعملو,0
يا جماعة والله الفيس بوك بلشتو مشان طبق بنت وما بعرف كيف وصلت لهون,0
عاجل وزير الخارجية اللبناني جبران باسيل أمير قطر كسر الحصار الذي كان سيفرض على القمة ونشكره على خطوة مشاركته شخصيا,0
يا رب تموت,1
الجحش يلي عنا ما الو مثيل,1
مزبوط من نفس العيلة عصام نعيم ,0
ولك ليش حاطط بكعارو ههههه ,0
باسيل جبران وزير خارجية لبنان,0
ليه بتحب تجيب البهدلة لحالك,0
بس فعلياً صرت وليد المعلّم مؤخراً,0
يا رجل روح العب باصابع رجليك عسى ان تستلذ فيهم بدل ما كل يوم تعمل كأنك النبي كيكي روح اتطلع بلمراية ان…,0
فشرت برقبتك يا واطي تاريخنا و حاضرنا و شعبيتنا و مستقبلنا بيسوا رقبتك يا عديم الاخلاق ,1
مش جايين نسجل نقاط على بعض,0
جبران باسيل مهضوم كتير قال بدو يعمر سوريا و هوي ببلدو لبنان مش قادر يعمر مجرور,1
الملاحدة بقر ياخي,1
يا حسرتي عليه ليش كان ياكل ليخرا كان مقضيها اضرابات عن الطعام,1
ما ذال بتحب سورية بشار هل قد نقبر روح قعود هونيك وما تفرجينا صورت وجك ,1
ممكن سؤال ليش حزب الله بيتحمل كلام جبران باسيل حول ان إسرائيل لها الحق بالدفاع عن امنها؟فيمالوقال هذ…,0
يعني انت سياسي عاهر ,1
انت واحد قواد يا وهاب مين ما يعرف انك مأجور وتنشرى بكم دولار ,1
مرة جديدة ضربة متعمدة لل عهد القوي ,0
يسألونك عن لبنان قل هي دويلة يحكمها حزب الله بأوامر إيرانية ,0
اهم شي اللبنانين هدول بشرشرو عنصرية بكل معنى الكلمة,0
ما حد طلب شهادتك يا لوح ,1
روح جيب كهرباء وبلا هل شعارات الوهمية يلي قوم شتغل يا صبي,0
ديعانك ختيرتي,0
عثمان وغيرو رح يتحاسبو كل ما في عنا صوت حق بينده للفقير ,0
حافظ يا روحك يلعن اليوم العالمي للاعسر,1
مو مشكلة تبقي تستوردي بن من اليمن ما تهكليه للهم,0
تاني شي ليس لإسرائيل اي حق في الوجود,0
وهل هناك زمن أحط وأتفه من هذا الزمن، تباً وتعساً لدولة ما لها غير اسمها، ولصوصها ,1
هيك بجم بدن هيك مسرطن .طز بهيك شعب وهيك دولة وهيك قضاء,1
اعتبر وزير الخارجية اللبناني جبران باسيل، أن أمير قطر تميم بن حمد آل ثاني، كسر الحصار المفروض على قطر ، بالمشاركة في ا…,0
تزوج ابنتي واعطيك وزارة الخارجيه,0
انا اقترح عليك طبيب بيطري ,1
قطر دويلة الارهاب والشر في العالم ,1
بعد كلام سماحة السيد حسن نصر الله البارحة تبين ان كل حملات شيطنة الوزير جبران باسيل قد سقطت,0
إذا إنت قريب من بيت جبران باسيل شوف إذا بعدو عالشباك,0
كان هدفها الاسائة للسعودية فقط عبر تلفيق الاكاذيب كعادة هؤلاء الغجر معنا لكن تورطت مع حساب النرويج,1
متى دعمت السعوديه داعش والنصره,0
قد ما يحكوا ما راح يوصلوا لشي الله يحميه الاستاذ ويطويل عمره ,0
لو خبرتي غير خبريه عن سعد كانت الناس صدقتك بس انو يكون سعد الحريري حرامي روحي يا هبلا ,1
مشكله يوم يتكلم العرص عن الرجوله ,1
فيلم فاشل يا تعول الأفلام والكاميرات المعطلة,1
يا حبيبنا استاذ وئام هيدي الوديعه لجياب الحرميه يلي عنا وما حدا عم يردعن ولا حدا قادر يحاسبن بقى متل ما طار ال  ,0
يا عمي انا مستعدة وصلو ع حسابي بس يحل عننا ,0
روح شوف من الي سلح بي ايار يا بسين بس صحيح انك حقير وناكر للجميل متل معلمك,1
وحدووووووه ,0
شيء خطير هذه المقالة الأولى ,0
تلحس ,1
انت الفادي بس للاعور ,0
ولا تنسى انه قال ايضاً عن مذبحة تل الزعتر اتهم الماموس النجدي وتابعه ديوووس الشآااام وهدهده ,1
معقولة امك توحمت على حمار,1
جبران باسيل يذكرني بشخصية فهمان فرقة ابو سليم الطبل,0
ما في اتفه و انجس منك يا عبد بشار المجرم ,1
هل تعلم ان جبران باسيل لا يعلم,0
كول هوا وخلينا نركز مع الطيب وخليك بصيدك عالتلج عبيط واهبل وزيمبواي,1
كتلة الاخوة كتّاب العدل بيطلعلهم وزير بالحكومة؟ عقدة بيت نعيم ,1
يا ريت تخرس وتسد نيعك الوسخ,1
وئام وهاب انت مشروع فتنة درزية أنت يا من تتغنى بدرزيتك كل يوم ، كيف سمحت لك درزيتك ان تكون رأس حربة ل… ,1
هوي ذاتو صدق انو محاولة اغتيال      ,0
كسار راسك وراس معلمك وليد جنبلاط أبو تيمووو ,0
يا عمي روووووح كووول سمك و سكوت ,0
هيك ما كنتي عم تتعلمي السواقة  كنتي عم تتعلمي كيف ترتكبي جريمة,0
الطائفه الموحدين الدروز هناك شيخ عقل واحد وهو الشيخ نعيم حسن وزعيم الجبل وليد بيك جنبلاط  ✌   ✌   ,0
جبران باسيل وصولي مريض بجنون العظمة نستعد يعمل ايا شي ايا شي للوصول إلى الرئاسة ومن بعدها مستعد يعمل أيا شي ليكبر و…,1
على الأقلية ان تصبر وتعمل وتشد أزرها لتصبح اكترية لا ان تستقوي وتشبح لتوصل,0
هؤلاء إلى مزبلة التاريخ ,0
صيروا زلم ووقفوا بوجه ياللي مسيطرين ع لبنان بقوة السلاح وطلعوا خنازير حزبالة من بلدنا وبعدها تعال واحكي يا طرطور,1
يا فهمان يا مقاوم حرر القدس وشو بدك بل الخزعبلات حرر بلادك وشو بدك بغيرك ونحنا معك إنسى السنة والشيعة ساند حماس وفتح ولا فتح خزعبلات كمان ونقطة ع السطر,0
يحميك رب السما   ,0
عزيزي وجهة نظرك هي وجهة نظري هذه الارض من البحر للنهر هي فلسطين وليس من وجود لكلمة اسرائيل,0
جبران باسيل مسوي حكومه لوحده تعادل رئاسه الدوله ورئاسة الحكومه ورئاسة مجلس النواب لمن ينتمي ومن يراجع في الرئا…,0
ههههه لاه صراحة شايفن متلك ومتلا يا زبالة,1
ولااااااااااا طهر نيعك قبل ما تجيب اسم البيك يا صعلوك ,1
اجمل شي بس يخبص باسيل منرتاح من ناس على تويتر لفترة من الوقت,0
الله يطول عمرك حضرة الرئيس كل يوم احترامي الك بزيد لأنك الرجل الرجل بكل ما تعني كلمة رجل من معنى ,0
انت يا جرذون طهر نيعك قبل ما تحكي عن الأسد,1
لا ما حدا عم يزايد عليكن بالمقاومة انتو مقدمين الاف الشهداء و اسرائيل بتحسبلكن الف حساب بس جبران باسيل أخطأ بحقكن و حق…,0
هههههه أعصابك يا هبيلة,1
حكي وما ترك ثغرة اول مرة بحس فيه هيك رواق ع الاخر وبصراحة اقوى رسالة بعتها هي لما شكر جبران باسيل ول…,0
ما تعتبو عليها غبية,1
سياسيين جداد مش شعب،الشعب قلبو معتّر و درويش،شعب من طيبتوا السياسيين الاوغاد استغلوها،شعب لي مرق عليه من حروب و… ,0
ما تكون مثل جبران,0
عم يطمنونا ما في خطر عالليرة بس الحقيقة غير هيك اقتصادنا منهاروالوضع الاقتصادي ما بيحمل,0
بحس الوضع بلبنان متل مسابقة جمالية,0
لاعن نفسك علاء الخواجة حرام خليك عم تنبح ,1
وظيفتو يهاجم جبران باسيل,0
نبيه بري علاقتي ممتازة مع فخامة الرئيس,0
باسيل من بيت الوسط يتم البحث بأفكار عدة لتشكيل الحكومة,0
وكل مين بدو يشد على مشدو ,0
يا ريت تتعلمو تعملو دولة متل قطر انت روح شوف المطار كيف شكلو و شوف انت وين عايش ,0
صهر الجنرال جبران باسيل تحدث أمس عن الحصار الذي تعرضت له قمة بيروت الاقتصادية,0
لك النظام السوري انتصر وتاج راسك يا درزي يا خاين سد نيعك عمى اللي يعميك,1
قال الشاعر ابو قاسم الشابي إذا الشعب يوما أراد الحياة فلا بد أن يستجيب القدر ولا بد لليل أن ينجلي ولا… ,0
ههههه كووووول خرا يا عرصا,1
نصرالله يكسر الصمت سيدي ما رايك بكلام جبران باسيل عن حق اسرائيل في الامان,0
لك زبالتنا بتضل اشرف منكم ياعاهات المجتمع يا اعداء الله والدين يلي عم تتاجرو بل الكعبة,1
لو ما تفكيرك غبي متلك ما بتقلولي نحنا جماعة حزب الله  فيا غبية أنا قصدي انتي ولي متلك لي ما عندن شغلة إلا يراقبو شو بيعمل الشيخ سعد  والهيقة الخرزة الزرقا عامليتلك عقدة انتي ولي متلك وان شاء الله تفهمي شو بقصد وما تقولي قصدة جماعة فلان,1
يربطوك بمجرور فيو جرذان يا وئام وهاب العقاب لوهاب وهاب قاتل ابو دياب ,1
يديم هالضحكة قائد ,0
عالم عم تموت جوع وحرق وبرد وتفجير مختلف أنواع الموت موجود ببلادنا لما حدا يفتح تمو بيقلولو خراس انت برا البلد لا عيني مارح نخ…,0
معجزة إنه كلنا تربينا هيك بالكندرة وبالآخر طلعنا ثورة,0
تبقى الخراف كل عمرها خائفه من الذئاب علما بأن الخوف الحقيقي هو الراعي,0
تيار العار البرتقالي هو تيار الغدر كما غدرو بالحكيم والقوات وانقلبوا على اتفاق معراب ينقلبون الان على الشيخ سعد الحريري تفوووووو على الشريف فيكم,1
هدا عدالة السماء بسب الشهيد وهو في ودم محمد ابودياب في رقبته ضحاء به انسان بري ,0
وين خطاباتك عن خلدة واميرها وعضلاته وما تركت كلمة قبيحة ما قلت عن تاريخه بدك نذكرك وهلق عم تتقاوى بعضلت… ,0
سميلي سياسي لبناني ما بيشد لطايفتو  بعدين عم تحكي معلومة وانت مش متأكد اذا مضبوطة,0
فوت عليه يا حمار وصال عالاخر وشوف المصدر ,1
جبران باسيل بدو يعمّر سوريا و المشرق  و نحن جسر الكولا صار يفنتر تحتو وقت العاصفة سعاد السعدانة لبنان,0
هذا لقاء المعروفيين الأصلاء بارك الله جمعكم للخير والصالح العام ,0
سوريا بحاجة لك فلتذهب اليها وان واي تيكيت ,0
انظروا الى الخبر بشان صهر الرئيس   ,0
كلكم من فصيلة الكلاب الخونة المرتزقة لا استثني منكم احد لبنان بحاجة لانتفاضة اذا أراد الخلاص من فسادكم وعهركم ,1
ههههههههههههه لك الله يلعن ابوك عهالخلفة العمى ما اسألك واجلطك وكمخ وزنخ وسميك ومقرف تجيك جلطة بنص لسان… ,1
الراية الاخبارية الجزيرة جبران باسيل نخص بالشكر أمير دولة قطر الذي كسر الحصار المفروض على بلاده,0
كل من سرق خيرات هذا البلد واخص بالذكر فريق الشهر المفسدين الفاسدين سيرحلون وسيحاكمون ,0
صبيلي كاسة شاي لو سمحتي يا جميلتها,0
ذاك الي مبني علي ساس وساس بطيب والجود يوقف من غير حراس مرسوم بالشجاعة والتواضع وين ماخطت رجليه بوخالد أكيد ما ,0
مش عأساس كنت بحزب المير يا بسام حلاوي,0
زين العمر لهذا احب جبران باسيل,0
والله ساعة ما تكفي الحاجة بس بنخلقلك وقت,0
المهم إيمتى رح يستدعوا المجرور عالتحقيق,0
هيدا لبناني لإنو عميل طز بهيك بلد معفن,1
رويترز وزير الخارجية اللبناني جبران باسيل طالب  في ختام القمة الاقتصادية العربية  المجتمع الدولي بتشجيع النازحين السوريين,0
كل ما تحكي بشم ريحة ما بتسوى ,0
هذا شيخ الفتنه يا ابا الفتنه ,0
الوزير جبران باسيل عملّو عصر هضم,0
مرة مرتو لزكربرغ حبّت تمزح معو، خبّتلو ال تيشرت الرمادية 😎,0
هههههههه سبق ورأينا من هم أوهن من بيت العنكبوت ,0
الحذاء هو الرد المناسب ,0
سمعت بك صباب القهوه عند وليد بيك وماصدقت لكن لان بدون شك صادق ,0
مواقف جبران باسيل بتجي ع طريقة ما يطلبه المستمعون لوحة جلاء الجيش السوري وزاحف لعندو مع محور المقاومة,0
طالما أنها تعزز الثقة بالوضع الإقتصادي والمالي اللبناني فما المانع من التهليل,0
يلعن اخت العسكر عرص إذا ما بيجي من وراهم إلا دمار البلدان,1
هالمخلوقة ليش حمارة هلقد بدها تحكي سياسة و هي غبية يا الله صبرني,1
وجعنا واحد واللعبه تدار من الخارج والها ناسها في الداخل النا الله ,0
جبران باسيل فاشل بالسياسة صبي مغرور يدعي انه ذكي لايفكر بما يقول مستواه وتصرفاتهفضيحة بحق لبنان,0
كلاب الامارات بدهم حرق الله يلعنهم,1
كول هوا وانزح لا ورا هيدول مبتعثات ع حساب الدوله يا مرتزق يا مشرد,1
اجواء اوروبيه بواقع صومالي زنجي حقير,1
لكان ما تنسى تلفيله راسه بشريط مزركش الألوان خلينا نستمتع بالمشهد     ,0
والله يا معالي الوزير ما بيعجبك العجب ,0
الحل عند جبران باسيل بما انه صاير عنده كل الحلول  ,0
التفاهة والنذالة عنوانك الواضح يامير,1
اللي مصمم الفونت تبع ارقام القمصان بهالمونديال يكسر أيديه الواحد ما بيفرق عن السبعة,0
مش جبران باسيل فرض حاله يا اغلى من الغالي الرئيس هيك بدو وكانت ثقته بمحلها وبخصوص الر…,0
هشام حداد عامل فيها جون ستيوارت,0
يحتاج شعب جديد، الى ثوار ,0
أنا لا يمثلني جبران باسيل أن يكون وزير خارجيتي اذا كتير حابب تطبع مع إسرائيل ما في مشكلة معاليك,0
هل صحيح أن كلفة تغطية اطلالة الوزير جبران باسيل على شاشة ال بلغت ال  ,0
زعلانة عليك يا رامبو زمانك انت ,0
مهمةهالفكرة    ,0
اهبل مين يا واطي يا ابن الهبلة انت اتعلم ثقافة الحوار الاول بدل ماجي اعلمها ليك و اربيك يا واطي يا طويل اللسان و فارغ المخ,1
رسالة لذات ماضية عتيقة والله,0
يا لطيف ما كنت عارفة إني زاعجة سعادته هلقد  ,0
وئام وهاب الوطني مااشتهر الا من كثر ماكان يسب ويهاجم السعودية,0
وزير الخارجية اللبناني جبران باسيل يبعتلو حمى يقول عمدة قرية شرق سلوى كسر الحصار على قريته بحضور القمة,1
الحق مش ع بول بريمر الحق ع الحمير اللي سمحه ل بول وغير بول يحتل بلدهم ,1
بالله عليك   الفتنة والكذب أشد من القتل وانت تتمتع بتلك الصفات ضيعان هل عيلة فيك معالي الوزير,0
أكيد السياسيين لأن العاهرات أكبر من هيك   ,1
يسعد صباحك ريس الله يطولنا بعمرك يا صاحب صوت الحق ,0
هيدي سلالتك يا خنزير يلعن شرفك بلا شرف,1
وفكرة حلوة   ,0
خليكي هونيك انتي مثلهم بيكرهوا المنقبين و المحجبين,0
ولك ياجحش انتوا من اايوم الاول مطرودين ليش تبكي تبكي امك عليك بجاه ربي يلعن روحك ياحافظ على الخرا لي خلفتوا,1
يا بهيم قطعنا علاقتنا مع ذيلكم قطر بسبب استضافتها و دعمها للارهاب,1
اعتقد ان مارسيل غانم هو واحد حيوان,1
بدال ما تكلم عن تغريدة لئيم ما شفنا دولتكم دولة الحمارات تدعم لبنان وماشفنا حضوركم ,1
انه المجرم الاساسي فالسجن هو مكانه ومكان امثاله ,0
دمشق غاليه مثل ما كل سوريا غاليه ولكن نظام الحكم متهم بجرائم حرب لقتله اكثر من مليون سوري بشار ومن معه… ,0
صحيح بالنسبة لواحد متلك بيعتمد على مصاري ايران لبنان اخر همو ,0
روح كول هوا واتمرقد,1
اهلا و سهلا بالامير الشريف امير قطر ,0
وهاب أكبر عميل لايران وبشار وحزب السلاح ويشتم بكم ليل نهار وتدافع عنه أمرك غريب افتح سجلات وهاب لتتعرف عمن تشيد ,0
انت كتير حمار يا وئام ,1
خراس وسد حلقك لانو مافي هيك حالات,1
والله بكون كتر خيره   ,0
كنت بدي استعمل جملة و انت الصادق بس معك ما فيني استعملها لانك ما بتعرف شي عن الصدق ف رح قول و انت الكذاب,0
لقاء خلدة يلي بيتضمن جعارين مرتدين لا فهم و لا أخلاق عملاء تابعين للجزمة السورية عيني لا انت و لا,1
يلعن اخت الكذب، الزامبي ليس مسلم ومباراته كانت قبل عدة ايام من اللاعب المصري الكويت نيوز لا للحقيقة نعم للهبل,1
جبران باسيل حليف داخلي لدينا ما تعليقكم حول كلامه بأن ليس لديه مشكلة ايدولوجية مع إسرائيل والمفروض…,0
سدي بوزك,1
انتا عاهرة أم سياسي أم شيخ عقل؟ ,1
اتمنى ان ترحل عنا فانتا لستا منا ولا تمثلنا حاله شاذه يا حقير العقاب لوهاب وهاب قاتل ابو دياب ,1
للامانه قوت الموسم اللي طاف كان هوا بس متحمس حق الجاي لانه الاخير بيتر كول سول غير ❤ ,0
ظبعاً ظبعاً اصلن الديرية مو عرب,0
العهد القوي الفنان زين العمر أحب جبران باسيل  ومحبتي له نابعة من محبتي للوطن  وهو رجل دولة ناجح عم يشتغل ,0
ودائع الخليجين ذات الفائدة العالية تذهب للدول العربية اما هبات مليارات الدولارات تذهب لماما امريكا  ,0
ما في كبير بوجودك قائد طال عمرك ,0
حيضل سعد الحريري داعسك ,1
اليوم الاردن وفلسطين اليوم يتواجه اكثر شعبين ثقيلين دم زنخين اليوم يتواجهون اصحاب ابشع لهجة مرت في تاريخ العرب تصنف كـ اسوأ مباريات الفيفا,1
أوضح تجليات هالظاهرة هو خراي عالاتنين يلي صار بيمثل مواقف أغلب السوريين تجاه أي أزمة أو حدث دولي أو عربي  أو اقتتال فصائلي داخل سوريا,1
بس يا عاهة,1
بجامعة حلب عملوا اعتصام بساحة الجامعة وشحطوهن ع فرع الحزب بالجامعة وأكلوا قتلة وكزا واحد انفصلوا,0
يلي بدو يخوّن جبران باسيل بدو يسمع الجواب,0
فضح الفاسدين مسؤولية كل مواطن شريف ,0
اكيييد الوطن مش بحاجه لحيوانات متلك ,1
كلام جبران باسيل كلام دبلوماسي وكلامه بحق اسرائيل بالأمن مشروط بأن تكف يدها عن لبنان وعدم الاعتداء عليه,0
الدم بيرخصلك الله محيي اصلك ,0
لما تعلق كل يوم بعجقات سير خانقة لازم تفرح وتتذكر إنك عايش ببلد منتج وقوي اقتصادياً ومالياً وقوي اجتماعياً ومعيشياً وكل شي فيه قوي، أجلّك ,0
السودان ك دولة عادت الى سوريا الاسد يبقى المرتزقة جنوب السودان سيدفنون بسوريا واليمن,0
الدولة بتتمنى عالشعب ما ينق كتير اذا شاف طرقات تجعلكت عالعاصفة، كله بالكَوي بيتزبّط ,0
قلتولى نزيهة  الله يطوّل بعمر نزيهة شو آدميّة واذا حدا كمان بشوفا بطريقو يقول لنواف ,0
فعلا زمن الرويبضة ومناسب جدا ,0
ما عم تقصري بس اسلب فكرة عجبتني بلا ما يضلوا معذبينا بيناتن وجعونا اجرينا     ,0
قوية منك معاليك ,0
صباح الخيرات,0
صح معروف ما بيشتغل الا يلي بيعملوا علاي آل سعود ,0
قلتلك اغطيني اسم الكتاب ومستعد ناقشك للصبح، يا كمل يا كول هوا,1
وبلنسبة للتيار الوطني الحر ما الك لسان يحكي ضدهن ,0
وأخيرا اعترفتي ليش جبران باسيل مكروه عند البعض ,0
كول هوا خلينا نركز,1
هههه شو بدك في عم تردي عليه هيك معودين بين بعضن يحكوا متل معلمن الشاريهن… ,0
مايحتاج ارد عليك يكفي ردود احلى وأطيب وارقى شعب لبنان دوم في قلب كل قطر  ربي يحفظكم ياهل لبن… ,0
الكلاب تنبح والقافله تسير الله يحميك يا رمزا للشرف والكرامه والاباء ,0
كما عدودتنا قاىدنا الغالي على الشجاعة وقول كلمة الحق ،خافوا منك ومن كلامك عنهم وكشفهم لسرقة البلد والماف… ,0
ربما اكثر من اهان رئيس جمهوريتنا ودولتنا بفشل هذه القمة وحجم المقاطعة ومستوى التمثيل والعناد ورفض التأجيل وغياب خطة عمل,0
عماد عثمان مش قاريك مش قاريك عماد عثمان وهيدا المجننك ,0
عزيزي نهاد قبل أن تقوم بكتابة معلقة المدح بعثمان عليك حثه للإجابة على فضائح جريدة الأخبار ومع الحكومة الجديدة يجب أ… ,0
اخبار حسيتها متل ورقة النعوة كل اخبارها حقد على العهد وحقدها اكبر على جبران باسيل,0
شوي شوي علينا بالتغريدات مش عم نلحق نقرا ردود المسخره عليك كلها ,0
حلو عنا للمخلوقة ما عم صدق كمية الكره والجهل الموجود بالتعليقات نعم انها رائعة ديما صادق ❤,0
اقترح انك تاكل شي صحن خرى افضل ما تسمعنا تويتاتك ,1
هل نديم دندول قطيش اعلامي لبناني كل منشوراته وحلقاته تطبيل لبني سعود لذلك كول هوا,1
انت حمار ولا بستحمر يا أستاذ زلوم,1
هذا شيخ البلاط الجنبلاطي يسخّر ضميره ويكذب على ديننا ويقوم بالتغطيه على زنديق ناكث لديننا   كفى قلب للحقائق الدامغه ,1
ولنا أيضاً مهارة تجميل الواقع الزبالة، مثلاً صور شوارع دمشق معالجة بالألوان والفلاتر والإضائة بشكل مبالغ فيه، لدرجة لا تحاكي…,0
"في تحل عن سما ربنا مازالك عايش بأميركا ومش عارف أخبار لبنان المظبوطة فرقنا بريحة طيبة أصلا"" شكلك مبين إنك عميل صهيوني",1
وزير خارجية لبنان جبران باسيل اذا ارادت اسرائيل حفظ امنها هذا حقها,0
بوق سوريا انت وصرمايتي سوى ,1
يخي كول هوا و خليك في دولتك فرنسا  ,1
الأسد إلى الأبد يا وهابي,0
تكبير قبل ال بيصير حلال,0
هذا فعل الريال والدرهم لأنك كلب تفضل الريال والدرهم على سمعت بلدك فتميم هو من حول القمه من قمة وزر ,1
نا اللبنانيي ما عنا مشكل نلاقي موضوع ندبكا عليه  فينا نقبر بعض ع ماتش بين سوريا واوستراليا هههه شعب واعي أجلكن ,0
ونسيتي استقبلت الارمن ع ايام العثماني لولا سوريا كنتي فحمه ولحمه مشويه,1
انت حمار يا عبد الله ولا بتستحمر,1
فيراني صحيح ترباية مخابر بس سود ومشحورين,0
بايخ وسخيف,1
يا أستاذ وئام الفيديو من سنين إلي عم يركبلك القصص مش شاطر بعتقد لازم تغيروا على كل حال إنت بدك الفكرة,0
لا لا بعتقد مي الخرز بخافو منو فا اكيد فرد مي ,0
عاد الى حضن أنيسة,1
مافي حي بينطر حي يمكن انت تموت قبل شو بعرفك   ,0
اهلا بكلام مسيلمه الكذب ,1
طلع مع انو حدا اتصل فيا وقلا انو الوزير جبران باسيل تلفن للرئيس الروسي وقلو يدق للزعماء المشاركين بالقمة ل…,0
هذه احدى طرق العمل على تحفيز و مساعدة واقناع اللاجئين السوريين بالعودة الى وطنهم,0
معك حق بالنسبة للإنتماء الطائفي في لبنان لكن هذا لا يعني أنه لا يوجد ديمقراط…,0
ويا بهيم ليه ما بتسد بوزك,1
وين عمك الملقي مشان ضرب المستثمر واستقطاب المستثمرين طز بهيك حكومات,1
كل لبنان عهر في كل شي,1
شي مرة نديرا حمرنة,1
يا شركة الكهربا اذا بدكن تقطعوها كل دقايق ما تجيبوها ما تجيبوها اذا بدكن تقطعوها كل دقايق,0
شعوري أني لبناني اجدب,0
الله بلعن يلي ربط الحمار وفلتك شو انك فهيم ,1
خدمات شو يا وئام شو مفتكر الشركتين كرم على درب ع قولة فيرا مثلاً انا لما بدي شرج بعمل اجرائات امنية م… ,0
قطر شنت الحرب على اليمن قطر أخرجت سوريا من الجامعة العربية قطر بلد المنشا للداعية محمد بن عبد الوهاب,0
لبنان علّم العالم كيف منتيّس ع وزير بالزايد حتى لو فرط البلد,0
رأسماله وخبزه اليومي مل بيقدر إ لا ما يتبهدل هل بوم ,0
من شو خايفين قولها وما تخاف اذا كان منقول جبران باسيل يا جربان شو عم تعمل يا جبران,1
